timestamp,sequence,battery,flags,Photodiode-ch1
1499217128,25553,-2,0,112903.2258064516
1499217128,25553,-2,0,12903.2258064516
1499217128,25553,-2,0,3225.8064516129
1499217128,25553,-2,0,3225.8064516129
1499217128,25553,-2,0,3225.8064516129
1499217128,25553,-2,0,3225.8064516129
1499217128,25553,-2,0,3225.8064516129
1499217128,25553,-2,0,3225.8064516129
1499279593,25554,-2,0,109677.4193548387
1499279593,25554,-2,0,16129.0322580645
1499279593,25554,-2,0,3225.8064516129
1499279593,25554,-2,0,3225.8064516129
1499279593,25554,-2,0,3225.8064516129
1499279593,25554,-2,0,3225.8064516129
1499279593,25554,-2,0,3225.8064516129
1499279593,25554,-2,0,3225.8064516129
1499353342,25555,-2,0,109677.4193548387
1499353342,25555,-2,0,12903.2258064516
1499353342,25555,-2,0,3225.8064516129
1499353342,25555,-2,0,3225.8064516129
1499353342,25555,-2,0,3225.8064516129
1499353342,25555,-2,0,3225.8064516129
1499353342,25555,-2,0,3225.8064516129
1499353342,25555,-2,0,3225.8064516129
1499370753,25556,-2,0,109677.4193548387
1499370753,25556,-2,0,16129.0322580645
1499370753,25556,-2,0,3225.8064516129
1499370753,25556,-2,0,3225.8064516129
1499370753,25556,-2,0,3225.8064516129
1499370753,25556,-2,0,3225.8064516129
1499370753,25556,-2,0,3225.8064516129
1499370753,25556,-2,0,3225.8064516129
1499379502,25557,-2,0,109677.4193548387
1499379502,25557,-2,0,16129.0322580645
1499379502,25557,-2,0,3225.8064516129
1499379502,25557,-2,0,3225.8064516129
1499379502,25557,-2,0,3225.8064516129
1499379502,25557,-2,0,3225.8064516129
1499379502,25557,-2,0,3225.8064516129
1499379502,25557,-2,0,3225.8064516129
1499391318,25558,-2,0,109677.4193548387
1499391318,25558,-2,0,16129.0322580645
1499391318,25558,-2,0,3225.8064516129
1499391318,25558,-2,0,3225.8064516129
1499391318,25558,-2,0,3225.8064516129
1499391318,25558,-2,0,3225.8064516129
1499391318,25558,-2,0,3225.8064516129
1499391318,25558,-2,0,3225.8064516129
1499417080,25559,-2,0,109677.4193548387
1499417080,25559,-2,0,16129.0322580645
1499417080,25559,-2,0,3225.8064516129
1499417080,25559,-2,0,3225.8064516129
1499417080,25559,-2,0,3225.8064516129
1499417080,25559,-2,0,3225.8064516129
1499417080,25559,-2,0,3225.8064516129
1499417080,25559,-2,0,3225.8064516129
1499434839,25560,-2,0,109677.4193548387
1499434839,25560,-2,0,16129.0322580645
1499434839,25560,-2,0,3225.8064516129
1499434839,25560,-2,0,3225.8064516129
1499434839,25560,-2,0,3225.8064516129
1499434839,25560,-2,0,3225.8064516129
1499434839,25560,-2,0,3225.8064516129
1499434839,25560,-2,0,3225.8064516129
1499485815,25561,-2,0,109677.4193548387
1499485815,25561,-2,0,16129.0322580645
1499485815,25561,-2,0,3225.8064516129
1499485815,25561,-2,0,3225.8064516129
1499485815,25561,-2,0,3225.8064516129
1499485815,25561,-2,0,3225.8064516129
1499485815,25561,-2,0,3225.8064516129
1499485815,25561,-2,0,3225.8064516129
1499500976,25562,-2,0,109677.4193548387
1499500976,25562,-2,0,16129.0322580645
1499500976,25562,-2,0,3225.8064516129
1499500976,25562,-2,0,3225.8064516129
1499500976,25562,-2,0,3225.8064516129
1499500976,25562,-2,0,3225.8064516129
1499500976,25562,-2,0,3225.8064516129
1499500976,25562,-2,0,3225.8064516129
1499532168,25563,-2,0,109677.4193548387
1499532168,25563,-2,0,16129.0322580645
1499532168,25563,-2,0,3225.8064516129
1499532168,25563,-2,0,3225.8064516129
1499532168,25563,-2,0,3225.8064516129
1499532168,25563,-2,0,3225.8064516129
1499532168,25563,-2,0,3225.8064516129
1499532168,25563,-2,0,3225.8064516129
1499560844,25564,-2,0,109677.4193548387
1499560844,25564,-2,0,16129.0322580645
1499560844,25564,-2,0,3225.8064516129
1499560844,25564,-2,0,3225.8064516129
1499560844,25564,-2,0,3225.8064516129
1499560844,25564,-2,0,3225.8064516129
1499560844,25564,-2,0,3225.8064516129
1499560844,25564,-2,0,3225.8064516129
1499597057,25565,-2,0,109677.4193548387
1499597057,25565,-2,0,16129.0322580645
1499597057,25565,-2,0,3225.8064516129
1499597057,25565,-2,0,3225.8064516129
1499597057,25565,-2,0,3225.8064516129
1499597057,25565,-2,0,3225.8064516129
1499597057,25565,-2,0,3225.8064516129
1499597057,25565,-2,0,3225.8064516129
1499677211,25566,-2,0,109677.4193548387
1499677211,25566,-2,0,16129.0322580645
1499677211,25566,-2,0,3225.8064516129
1499677211,25566,-2,0,3225.8064516129
1499677211,25566,-2,0,3225.8064516129
1499677211,25566,-2,0,3225.8064516129
1499677211,25566,-2,0,3225.8064516129
1499677211,25566,-2,0,3225.8064516129
1499714955,25567,-2,0,109677.4193548387
1499714955,25567,-2,0,16129.0322580645
1499714955,25567,-2,0,3225.8064516129
1499714955,25567,-2,0,3225.8064516129
1499714955,25567,-2,0,3225.8064516129
1499714955,25567,-2,0,3225.8064516129
1499714955,25567,-2,0,3225.8064516129
1499714955,25567,-2,0,3225.8064516129
1499722185,25568,-2,0,109677.4193548387
1499722185,25568,-2,0,16129.0322580645
1499722185,25568,-2,0,3225.8064516129
1499722185,25568,-2,0,3225.8064516129
1499722185,25568,-2,0,3225.8064516129
1499722185,25568,-2,0,3225.8064516129
1499722185,25568,-2,0,3225.8064516129
1499722185,25568,-2,0,3225.8064516129
1499729564,25569,-2,0,109677.4193548387
1499729564,25569,-2,0,12903.2258064516
1499729564,25569,-2,0,3225.8064516129
1499729564,25569,-2,0,3225.8064516129
1499729564,25569,-2,0,3225.8064516129
1499729564,25569,-2,0,3225.8064516129
1499729564,25569,-2,0,3225.8064516129
1499729564,25569,-2,0,3225.8064516129
1499751130,25570,-2,0,109677.4193548387
1499751130,25570,-2,0,16129.0322580645
1499751130,25570,-2,0,3225.8064516129
1499751130,25570,-2,0,3225.8064516129
1499751130,25570,-2,0,3225.8064516129
1499751130,25570,-2,0,3225.8064516129
1499751130,25570,-2,0,3225.8064516129
1499751130,25570,-2,0,3225.8064516129
1499784620,25571,-2,0,109677.4193548387
1499784620,25571,-2,0,16129.0322580645
1499784620,25571,-2,0,3225.8064516129
1499784620,25571,-2,0,3225.8064516129
1499784620,25571,-2,0,3225.8064516129
1499784620,25571,-2,0,3225.8064516129
1499784620,25571,-2,0,3225.8064516129
1499784620,25571,-2,0,3225.8064516129
1499806646,25572,-2,0,109677.4193548387
1499806646,25572,-2,0,16129.0322580645
1499806646,25572,-2,0,3225.8064516129
1499806646,25572,-2,0,3225.8064516129
1499806646,25572,-2,0,3225.8064516129
1499806646,25572,-2,0,3225.8064516129
1499806646,25572,-2,0,3225.8064516129
1499806646,25572,-2,0,3225.8064516129
1499836639,25573,-2,0,109677.4193548387
1499836639,25573,-2,0,16129.0322580645
1499836639,25573,-2,0,3225.8064516129
1499836639,25573,-2,0,3225.8064516129
1499836639,25573,-2,0,3225.8064516129
1499836639,25573,-2,0,3225.8064516129
1499836639,25573,-2,0,3225.8064516129
1499836639,25573,-2,0,3225.8064516129
1499877121,25574,-2,0,109677.4193548387
1499877121,25574,-2,0,16129.0322580645
1499877121,25574,-2,0,3225.8064516129
1499877121,25574,-2,0,3225.8064516129
1499877121,25574,-2,0,3225.8064516129
1499877121,25574,-2,0,3225.8064516129
1499877121,25574,-2,0,3225.8064516129
1499877121,25574,-2,0,3225.8064516129
1499922093,25575,-2,0,109677.4193548387
1499922093,25575,-2,0,16129.0322580645
1499922093,25575,-2,0,3225.8064516129
1499922093,25575,-2,0,3225.8064516129
1499922093,25575,-2,0,3225.8064516129
1499922093,25575,-2,0,3225.8064516129
1499922093,25575,-2,0,3225.8064516129
1499922093,25575,-2,0,3225.8064516129
1499945851,25576,-2,0,109677.4193548387
1499945851,25576,-2,0,16129.0322580645
